Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Feature 51,Feature 52,Feature 53,Feature 54,Feature 55,Feature 56,Feature 57,Feature 58,Feature 59,Feature 60,Feature 61,Feature 62,Feature 63,Feature 64,Feature 65,Feature 66,Feature 67,Feature 68,Feature 69,Feature 70,Feature 71,Feature 72,Feature 73,Feature 74,Feature 75,Feature 76,Feature 77,Feature 78,Feature 79,Feature 80,Feature 81,Feature 82,Feature 83,Feature 84,Feature 85,Feature 86,Feature 87,Feature 88,Feature 89,Feature 90,Feature 91,Feature 92,Feature 93,Feature 94,Feature 95,Feature 96,Feature 97,Feature 98,Feature 99,Feature 100,Target
-247.77121,127.269127,46.109585,36.410854,28.369947,29.644535,19.69025,17.408684,11.670459,12.353878,8.804027,8.816666,4.146451,6.934526,6.843371,8.024776,3.898323,4.788651,2.676925,3.876145,3.086571,5.450646,3.152127,2.701926,0.009558,2.158973,2.812446,4.182634,1.191997,0.763974,0.634095,3.300953,2.255291,1.316208,0.180395,2.087011,2.100127,1.89794,0.609542,1.061127,0.772658,1.453346,1.121229,1.197503,0.121054,0.505081,0.69119,0.925355,0.387005,0.583669,0.625894,0.904248,0.634441,0.617581,0.715273,0.579586,0.63157,0.709018,0.716861,0.332977,0.407529,0.664641,0.828372,0.298635,0.322955,0.158901,0.389412,0.223821,0.42223,0.355921,0.79671,0.631997,0.61532,-0.014395,0.380184,0.089234,0.452222,0.347226,0.363909,-0.130501,0.304069,0.206644,0.337464,-0.05766,0.01629,-0.216217,0.132776,-0.061249,-0.148477,-0.339607,0.112168,-0.103391,0.131738,-0.155494,-0.026167,-0.190038,-0.120237,-0.444235,-0.278654,-0.490268,COPD
-338.740662,125.299004,51.19651,32.865795,31.542805,27.961969,21.042385,15.480761,13.019678,12.11801,11.50002,8.58344,5.527082,6.248741,8.16493,7.478227,6.01917,5.437203,4.520817,3.294999,3.535749,4.606654,4.312587,2.418632,0.575414,0.867276,3.053653,3.737221,1.762769,0.288328,1.243289,3.079457,3.085868,1.427239,0.935344,2.395242,3.570614,2.841903,1.584995,1.114764,1.421399,1.861954,1.59236,0.891495,0.571542,0.834771,1.109691,0.931417,1.027381,1.133498,0.806549,0.773369,1.019271,1.325139,1.168411,0.865312,0.902627,0.850981,0.637681,0.409016,0.463988,0.577026,0.561585,0.537719,0.289236,-0.100889,-0.092314,0.299909,0.3771,0.114318,0.153598,0.437426,0.497406,0.256393,-0.027451,-0.009183,0.247747,0.331297,0.051612,-0.194635,-0.155284,-0.158614,-0.165605,0.046268,0.074893,-0.201627,-0.250235,-0.106274,-0.018521,0.077805,0.101212,0.062237,0.015795,0.07535,0.108316,-0.060647,-0.093665,0.038818,-0.094437,-0.388437,COPD
-247.439102,114.247299,54.031998,50.350239,31.510017,27.985624,16.661135,17.865679,9.690168,10.937057,5.865424,9.113732,3.963382,6.852921,3.312844,5.985311,1.766607,4.358791,1.409333,3.653967,0.12654,2.910142,0.326777,2.295254,0.095842,2.595867,0.561365,2.208618,0.412006,2.806464,0.31254,1.878225,0.316952,1.882042,-0.095884,1.409217,0.337134,1.794016,0.193374,1.432675,0.562689,1.49833,0.064676,1.168703,0.176649,0.872903,0.087338,1.198671,0.712363,1.244148,0.815946,1.403744,0.681686,0.98592,0.714532,1.11227,0.582598,0.706368,0.614473,0.798859,0.815627,0.859067,0.917796,0.834718,0.874532,0.610343,0.688588,0.717321,0.764213,0.448939,0.76361,0.461365,0.634187,0.16245,0.441855,0.214914,0.64532,0.222027,0.543182,0.220523,0.460736,0.016917,0.525818,0.022653,0.302713,-0.166589,0.269697,-0.180497,0.18833,-0.22073,0.352064,-0.050415,0.183484,-0.181381,0.366296,-0.265777,0.043848,-0.389607,-0.004329,-0.49594,COPD
-388.50116,168.046677,63.99305,14.854904,18.087997,20.88138,12.044405,6.839387,6.930488,7.928528,5.962616,-2.931425,-10.646256,-4.70438,7.863114,11.653816,8.175591,6.971592,7.866458,8.081347,9.12079,9.763153,6.429233,0.948849,-1.571816,0.320757,3.471251,4.078043,1.814032,0.156977,1.057277,2.175149,1.695923,1.281232,1.9217,2.509089,3.066183,3.908156,3.253684,1.216683,1.269559,3.276491,2.710202,-0.022936,0.145789,2.508314,1.967942,-0.312225,0.401426,2.480582,1.751122,0.052606,0.695919,2.009533,1.62191,0.644249,0.678007,1.419024,1.68824,1.040998,0.454452,0.869801,1.468364,1.039651,0.297068,0.544095,1.08023,0.750072,0.208768,0.325768,0.673196,0.68885,0.582147,0.558673,0.448848,0.355204,0.453786,0.4979,0.361226,0.341606,0.485071,0.40595,0.197309,0.27566,0.43853,0.258814,-0.014831,0.032827,0.188952,0.189713,0.167707,0.153833,0.055696,-0.014907,0.026851,0.029082,0.006416,0.021856,-0.085569,-0.280457,COPD
-247.409988,125.988342,44.973999,38.510586,29.96859,27.121246,17.41975,18.377689,12.804177,11.543264,8.071559,8.688807,4.959542,7.563013,6.666687,7.279622,3.549171,4.904984,3.72748,4.375943,2.232693,4.563579,3.408527,2.9591,0.368135,2.414592,2.76703,3.72444,0.879843,1.18403,0.990999,3.276277,2.185586,1.348683,-0.287768,1.734552,2.251058,2.001861,0.387745,1.203479,1.028299,1.429674,0.859993,0.744206,0.298961,0.865954,0.907673,0.78897,0.649254,1.049386,0.874477,0.766746,0.425368,1.022207,1.182292,0.539445,0.433893,0.577169,0.556324,0.278845,0.49014,0.627594,0.804505,0.405758,0.238837,0.156086,0.454366,0.346884,0.57723,0.39334,0.63632,0.52161,0.557316,-0.003753,0.13671,-0.18947,0.213977,0.317293,0.513096,0.129048,0.176632,-0.099944,0.375192,0.227398,0.214617,-0.263859,0.198552,0.180308,0.112422,-0.230702,0.11605,-0.060801,0.088436,-0.106696,0.143014,-0.05085,-0.246419,-0.340542,-0.069443,-0.394843,COPD
-333.889618,117.107346,51.95694,34.588783,35.370411,27.612415,19.705866,16.572287,13.198077,11.431278,12.16602,10.012995,6.068268,6.469112,8.636033,7.768991,6.049494,5.865512,5.487005,4.001257,3.332841,4.430087,4.77905,2.599572,0.435656,1.218488,3.275498,3.076784,1.265039,0.751946,1.749059,2.866209,2.803286,1.582683,1.222013,2.665279,3.620663,2.656366,1.370413,1.140682,1.462833,1.509585,1.149367,0.91109,1.028651,1.083514,0.802856,0.655311,0.984651,1.086244,0.711124,0.625257,0.999563,1.181532,1.001672,1.03228,1.150096,0.855278,0.662953,0.69557,0.441932,0.140797,0.27171,0.503719,0.329747,0.020166,0.074403,0.32961,0.368141,0.186999,0.213326,0.47164,0.52215,0.22784,0.023857,0.23574,0.377271,0.200322,0.073425,0.065577,-0.092514,-0.298986,-0.05707,0.311302,0.205524,-0.176228,-0.239069,0.068904,0.221427,0.190096,0.109529,-0.058605,-0.085316,0.021109,0.075498,-0.053512,-0.129236,0.012172,-0.059594,-0.421017,COPD
-246.618073,113.773979,52.783463,49.282448,31.173124,27.101547,16.331732,18.148647,10.412807,10.842238,6.317173,10.079199,4.730479,6.65969,4.022558,6.815496,2.511072,4.540221,2.492626,4.017154,0.513357,3.157342,1.334706,2.628568,0.161463,2.741643,0.632422,1.752809,0.003613,2.407407,0.233075,1.739156,0.317763,2.049218,-0.036349,1.479682,0.327199,1.666333,0.509644,1.66263,0.443028,1.174222,0.300859,1.411711,0.504578,1.117174,0.702746,1.219101,0.637895,1.165138,0.761859,1.184428,0.62312,0.958,0.865838,0.865857,0.480297,0.833414,0.611598,0.437288,0.531863,0.697618,0.570301,0.365125,0.762259,0.654007,0.577826,0.267357,0.406894,0.11995,0.635714,0.419581,0.713896,0.08866,0.290408,0.087878,0.361593,-0.044109,0.396475,0.115233,0.387233,-0.203057,0.283915,-0.186781,0.172218,-0.339012,0.034745,-0.292037,0.163615,-0.298879,0.326185,-0.138491,0.107962,-0.174697,0.376515,-0.198831,0.02127,-0.278624,0.203501,-0.392618,COPD
-281.208313,103.435745,42.46883,43.645744,25.87607,24.264484,13.273114,16.649584,8.228612,10.04439,3.949061,8.640055,2.437202,5.595142,1.425501,6.03959,0.991301,5.025893,1.222854,4.890409,-0.041463,4.151449,0.605874,3.695194,-0.469083,3.481282,0.069873,3.127407,-0.26199,3.148393,-0.22392,2.655262,-0.194484,2.741857,-0.798161,1.822589,-0.507303,2.181421,-0.671785,1.882564,-0.551497,1.690807,-0.626005,1.70966,-0.298942,1.604696,-0.298537,1.575422,-0.088354,1.487939,-0.126699,1.691453,-0.007726,1.432333,-0.041191,1.253234,0.107119,1.544798,0.088522,0.960398,-0.030949,1.093207,0.242275,1.066898,0.329468,1.251245,0.362299,0.923014,0.123411,0.725583,0.061838,0.709513,0.251908,0.54578,-0.077174,0.648129,0.320825,0.598001,0.460225,0.575547,0.235758,0.304563,-0.146968,0.34553,0.233341,0.204238,0.11169,0.290591,0.235414,0.138358,0.054626,0.212272,-0.027666,0.111736,0.106768,0.101294,-0.239063,-0.226109,-0.187371,-0.149634,COPD
-394.118683,149.257294,71.196587,27.279137,21.332928,19.222338,9.899726,3.763586,5.220425,9.516772,7.96218,-2.33609,-9.162592,-1.413946,10.104319,11.654079,8.80377,9.738263,9.763621,7.213576,8.237047,10.722582,7.082739,0.752637,-0.561885,1.932842,3.610395,3.819876,2.615852,0.864416,1.14831,2.804478,2.431196,1.211573,2.051269,3.285424,2.908574,2.630555,2.838978,2.07389,1.34379,1.955986,1.938709,0.574557,0.344716,1.554006,1.646484,0.608351,0.459082,1.17213,1.440333,1.285457,1.17453,1.200824,1.311923,1.157267,0.638788,0.603383,1.169372,1.146598,0.39185,0.256895,0.837681,0.926762,0.464932,0.32574,0.445506,0.367722,0.211708,0.173181,0.290845,0.697637,1.007521,0.602393,0.030802,0.234468,0.657026,0.383209,-0.008124,0.268006,0.568544,0.296424,0.118746,0.379916,0.395063,0.011213,-0.076679,0.2364,0.359847,0.209539,0.150158,0.145287,0.096118,0.187871,0.295692,0.134843,-0.050479,0.028516,0.062177,-0.171381,COPD
-244.49968,130.329422,44.084698,34.975235,29.399172,30.069983,18.27849,16.442152,11.626425,12.968104,9.60579,9.386573,4.896318,8.031554,7.495251,7.640532,3.258587,5.1988,4.260386,5.428939,2.78881,4.698193,3.148861,3.217447,0.692708,2.554219,2.266917,3.662657,1.248654,1.050434,0.100242,2.724201,2.75801,1.746209,-0.590314,1.220286,1.942328,1.95601,0.398212,1.167137,0.802713,1.537099,1.152387,0.824285,-0.140049,0.573416,1.160014,1.241672,-0.109419,0.39089,1.133927,1.007738,0.244232,0.471651,0.932753,0.858188,0.545302,0.515173,0.500998,0.349657,0.75524,0.296691,0.325955,0.082161,0.456807,0.232875,0.138558,0.011428,0.709397,0.353413,0.389494,0.104396,0.278771,0.105281,0.24539,0.013848,0.135756,-0.061314,0.399865,0.006101,-0.020947,0.00219,0.531992,0.086552,-0.054622,-0.427581,0.341417,0.119088,0.099976,-0.161023,0.096869,0.100254,0.052382,-0.139453,0.02558,-0.205943,-0.057074,-0.384258,-0.408074,-0.510036,COPD
-332.115295,127.256897,48.125877,31.237936,34.694981,30.366421,20.886709,13.997615,11.492489,12.168642,13.412243,9.903858,5.200846,6.278483,9.340579,8.115944,5.390614,4.901314,5.229132,4.263899,3.366808,3.809204,3.72939,2.381066,1.324783,1.651236,2.697506,2.845785,1.781523,0.978587,1.002718,2.221023,3.458397,2.368206,0.805832,1.565667,2.93154,2.650374,1.571166,1.116108,1.417131,1.837919,1.487518,0.632256,0.344627,0.722692,1.076378,0.866244,0.391192,0.556979,1.116043,1.040544,0.670692,0.810961,0.909647,0.801427,0.732303,0.525228,0.407591,0.568852,0.562022,0.197955,0.122192,0.36188,0.395665,0.086822,-0.242491,0.24724,0.762173,0.438871,0.164094,0.218942,0.415501,0.42084,0.165821,0.16176,0.203042,0.182463,0.303249,0.146327,-0.247923,-0.302954,0.049206,0.301205,0.175551,-0.088015,-0.101775,0.00562,0.025678,0.005419,0.00126,-0.004934,0.037519,0.075422,-0.080593,-0.063416,-0.021534,-0.116438,-0.182544,-0.378242,COPD
-245.828995,116.425446,54.580353,50.00164,31.421223,27.118364,16.231035,17.369764,10.005094,10.532303,6.018717,9.505014,4.596568,6.305483,4.004591,6.292857,2.283391,4.812791,2.606053,4.131701,0.738829,3.495783,1.41805,2.52107,0.064487,3.033785,0.945256,2.108815,0.618689,2.816353,0.619854,1.897364,0.741088,2.071086,-0.12018,1.667518,0.813766,1.531602,0.332457,1.838237,0.599106,1.103777,0.217975,1.288054,0.503984,0.940067,0.583449,1.336548,0.486711,0.915132,0.995951,1.32102,0.573378,1.202536,1.046088,1.027184,0.63067,0.662994,0.535031,0.747257,0.922816,0.602535,0.657925,0.470949,0.843529,0.707467,0.512058,0.268633,0.433769,0.143691,0.379124,0.31997,0.609483,0.092548,0.493134,0.240494,0.562173,0.017578,0.401599,0.066226,0.446636,-0.201063,0.326658,-0.036172,0.408983,-0.219317,0.176724,-0.200684,0.106538,-0.212328,0.421734,-0.10634,0.061468,-0.196431,0.390884,-0.008008,0.109097,-0.389754,0.158466,-0.365891,COPD
-281.033905,104.441803,44.400517,44.818363,26.643192,25.223387,13.939448,16.277035,7.893072,10.073819,4.12172,8.553415,2.565878,5.926523,1.533744,5.740651,0.693573,4.916865,1.14139,4.491086,-0.045067,3.810792,0.132603,3.385798,-0.250449,3.630827,-0.028398,3.144301,-0.110276,3.226311,-0.348314,2.442739,-0.196548,2.596467,-0.84844,2.119544,-0.282386,2.007368,-0.569067,2.013668,-0.339589,1.475329,-0.726444,1.765028,-0.229127,1.603813,-0.245144,1.733731,-0.172277,1.356548,-0.106392,1.59588,-0.085777,1.553052,0.416278,1.322853,0.083248,1.42177,0.223291,1.078149,0.149514,1.166407,0.221842,1.052274,0.361034,0.970154,0.214202,0.737857,0.100122,0.547926,0.002457,0.737232,0.448817,0.750307,0.12653,0.491067,0.201435,0.432805,0.071157,0.394681,0.202602,0.217687,0.14142,0.352559,0.007596,0.015547,-0.064476,-0.070943,-0.067089,0.032025,0.01218,0.01879,-0.175008,0.022806,0.126337,-0.102863,-0.313138,-0.232016,-0.197168,-0.260697,COPD
-390.348755,162.931015,64.114014,18.348866,20.217142,19.944363,10.9091,6.653134,5.647346,6.132835,6.131047,-1.488567,-9.236251,-1.934892,11.27406,12.112479,6.343425,6.767171,8.74376,7.503939,8.228091,9.564366,5.317754,-0.015979,0.041573,2.340194,3.127401,3.639617,2.996792,0.376647,-0.378619,2.03585,3.103627,1.886387,1.917233,3.07623,2.689007,1.914657,2.398197,2.574769,1.781687,1.697143,1.857592,0.780379,-0.062699,1.039557,2.061926,1.170876,0.117687,0.624709,1.405627,1.232279,0.891376,1.06679,1.142058,0.838167,0.730059,1.013719,1.022259,0.634141,0.576517,0.944919,0.846809,0.279238,0.271201,0.70986,0.508308,-0.036919,0.221312,0.867801,0.712963,0.180902,0.306975,0.68842,0.513313,0.198404,0.397831,0.690683,0.520869,0.184867,0.154367,0.341939,0.460043,0.432272,0.266385,0.111045,0.180285,0.306589,0.22247,0.134635,0.274233,0.288314,0.065287,0.106157,0.424952,0.395471,0.018664,-0.127183,-0.067394,-0.123595,COPD
-246.855713,128.910721,42.99963,32.127106,26.93165,31.637312,21.648079,17.851128,11.532711,12.959895,9.398164,10.227948,7.106008,9.669031,6.736567,6.884034,3.622292,6.1584,3.960495,3.19976,1.410022,5.822416,5.299705,4.493376,0.814564,1.829428,1.765044,3.933736,2.367408,1.776274,-0.087874,2.264474,2.06061,1.79958,0.044766,1.699382,1.761121,1.863614,0.417419,0.91647,0.291893,0.779795,-0.159409,-0.011269,0.251678,1.057097,0.085844,-0.228154,-0.235128,0.833127,0.36598,-0.284658,-0.11352,0.557291,0.4275,0.022357,0.089989,0.1129,0.259651,0.277953,0.486876,0.152336,0.143305,-0.205645,0.045785,0.087116,0.548686,0.466952,0.143756,-0.289842,0.114777,0.064503,0.456386,0.040763,0.17904,-0.013712,0.59955,0.125187,-0.06699,-0.218443,0.432057,0.067033,0.037404,-0.272654,0.012635,-0.386007,-0.19009,-0.214894,0.2719,0.006087,0.316528,-0.103413,-0.190149,-0.042054,0.438784,0.00809,-0.096627,-0.176276,-0.008125,-0.347925,COPD
-332.975128,128.090179,43.780922,26.933218,31.492731,32.768669,24.947048,17.661732,14.217803,13.503657,12.887759,8.483509,7.059163,10.201475,9.492551,6.771645,6.197062,6.337733,5.230515,3.042252,3.406939,5.262949,5.819645,4.903202,1.823997,0.686148,2.814223,3.70828,2.520494,0.422644,-0.235658,1.31549,2.285968,1.95987,0.868324,1.144876,2.853502,2.348849,0.947573,1.059398,1.199518,1.332321,1.128917,0.43709,0.458008,0.60987,0.298638,-0.539039,-0.594427,0.745831,0.796853,-0.270739,-0.238691,0.323378,0.496882,0.037727,-0.449697,-0.279971,-0.158727,-0.120715,0.099041,0.055893,0.059022,-0.119675,-0.377523,-0.035455,0.244204,0.305597,0.10915,-0.380364,-0.38577,0.003174,0.041934,-0.149455,-0.344417,-0.237902,0.066225,-0.155982,-0.294711,-0.144107,0.004941,0.322033,0.335079,0.095538,-0.183476,-0.428486,-0.338471,-0.327099,-0.431866,-0.190002,0.170152,0.049957,-0.421372,-0.485252,-0.001782,0.161486,-0.031292,-0.141977,-0.129132,-0.0125,COPD
-330.755188,110.102669,49.804089,47.87925,32.799137,26.774498,17.871731,18.336393,10.789128,10.059317,8.049876,9.418625,4.212447,5.591241,5.113295,4.97468,1.376065,3.863469,3.277996,2.325703,0.530866,3.358345,1.799156,1.267304,0.690058,2.412067,0.582162,0.94349,1.312739,2.150472,0.337998,1.818567,1.933368,1.64439,0.391606,1.76213,1.424129,0.84862,0.808862,2.335812,1.238908,0.942331,1.363859,1.639995,0.940802,1.502558,1.545202,0.968311,0.568448,1.432933,1.654688,0.918081,0.465297,0.891065,1.239238,0.829405,0.432364,0.509626,0.839467,0.432782,0.225847,0.475537,1.003041,1.103014,1.105321,0.379654,0.222072,-0.414038,-0.171397,0.16279,0.997128,0.802057,0.979248,0.347037,-0.008753,-0.33262,0.452,0.610113,0.250675,-0.001977,0.366127,-0.236953,0.135664,0.706358,0.83794,-0.379881,-0.393083,0.319811,0.702157,-0.082762,0.246453,0.155978,-0.248154,0.00418,0.565434,0.102556,-0.386695,-0.33491,0.140538,-0.11323,COPD
-274.261444,107.111488,42.622135,45.141098,27.84322,24.005743,13.375116,16.102915,7.008404,8.006742,4.376268,8.464555,1.873899,5.712511,3.792719,6.117762,-0.081584,5.019741,2.401632,3.648175,-0.272586,4.727367,0.628771,2.089636,-0.395997,3.898618,-0.278504,1.750915,0.181218,3.053424,-0.497556,2.954983,1.295122,2.803915,-0.566307,2.331045,0.171146,1.432259,-0.066025,3.045263,0.389137,1.301652,0.328631,1.989348,-0.197675,1.72986,0.369879,0.976121,-0.494653,1.51386,0.590813,0.935856,-0.399286,0.872137,0.270799,0.718351,-0.290342,0.713621,0.355062,0.778954,-0.102628,0.48153,0.547112,1.232665,0.637219,0.409522,-0.258349,-0.364338,-0.719386,0.009996,0.566892,0.918575,0.823538,0.667799,0.069244,-0.061296,0.6642,0.864403,0.340581,0.111885,0.434417,-0.094426,0.079665,0.694305,0.755278,-0.577001,-0.370959,0.544959,0.887429,-0.188633,-0.008955,-0.113688,-0.17479,-0.030989,0.786582,0.183701,-0.594467,-0.476786,0.185487,-0.443482,COPD
-385.414215,151.34581,80.793915,29.120743,14.252048,14.033384,8.891121,2.225461,2.830027,7.788091,8.26634,2.709132,-1.969466,-0.069717,6.346205,11.0802,10.776784,6.818331,2.798273,1.467354,2.552425,3.44826,2.96196,2.530406,2.977491,3.446795,4.121294,5.672216,6.099546,3.291867,-0.038476,0.266339,2.737968,2.647675,-0.025008,-1.11075,0.428227,1.517765,0.773552,0.288359,1.391494,2.518124,2.134362,1.184902,1.373417,2.473471,2.763723,1.689132,0.601623,0.584408,0.923857,0.589859,-0.032742,-0.03526,0.391111,0.490336,0.30811,0.389813,0.697517,0.798664,0.675837,0.658291,0.854717,1.0775,1.096449,0.84724,0.551063,0.520479,0.701765,0.710659,0.443286,0.229459,0.246855,0.267893,0.146595,0.085735,0.240515,0.432985,0.436694,0.286562,0.190568,0.258792,0.387354,0.389274,0.255407,0.183599,0.279364,0.384396,0.346308,0.243121,0.196245,0.173465,0.135251,0.138361,0.184216,0.166433,0.061363,-0.028722,-0.041989,-0.008722,COPD
-532.579468,70.841354,60.461636,49.110107,39.76405,32.24968,26.179083,21.384523,17.612125,14.379357,11.846845,10.154997,9.020952,8.002795,7.264911,6.956805,6.830739,6.50459,6.110064,5.832282,5.565796,5.0906,4.56255,4.173215,3.828447,3.324514,2.772959,2.347878,1.995906,1.61079,1.401969,1.509635,1.693891,1.64977,1.553005,1.744138,2.109717,2.27094,2.277228,2.433315,2.706183,2.816203,2.764204,2.757178,2.754958,2.576972,2.350631,2.312387,2.378748,2.312458,2.157302,2.106148,2.113022,2.028784,1.914249,1.896523,1.90985,1.825134,1.687677,1.60686,1.564046,1.469645,1.359149,1.318513,1.296143,1.213175,1.09279,1.008335,0.950115,0.849971,0.717609,0.639007,0.65178,0.707708,0.724188,0.690812,0.654979,0.641132,0.625606,0.582051,0.515776,0.451573,0.391124,0.35903,0.371193,0.393105,0.388328,0.370424,0.362799,0.351378,0.31445,0.258723,0.205308,0.171808,0.16442,0.160804,0.13305,0.089831,0.074837,0.108495,COPD
-484.904297,71.457153,62.154827,50.16758,38.582272,29.297827,22.832859,18.660549,15.876451,13.729382,11.877015,10.276011,8.991578,7.980268,7.1063,6.231565,5.322869,4.427843,3.66597,3.127184,2.834846,2.743072,2.819747,3.020497,3.289156,3.553613,3.779957,3.92824,3.95864,3.854105,3.691771,3.581885,3.591856,3.682842,3.794941,3.91777,4.085591,4.268033,4.400642,4.468518,4.498451,4.455771,4.302467,4.07508,3.834758,3.584512,3.32953,3.091459,2.861594,2.611123,2.354264,2.115725,1.909769,1.749255,1.629521,1.503504,1.339959,1.154446,0.984353,0.854581,0.765496,0.692973,0.627428,0.585682,0.573928,0.576373,0.576653,0.55668,0.49192,0.380867,0.253359,0.149534,0.09283,0.085471,0.109873,0.143535,0.168419,0.181986,0.188279,0.186908,0.174253,0.15612,0.135471,0.108082,0.073224,0.040975,0.024498,0.040099,0.086367,0.132721,0.145681,0.125468,0.088363,0.04898,0.017437,-0.00345,-0.029501,-0.068134,-0.101013,-0.093647,COPD
-488.662292,71.659187,60.878754,48.940784,39.403839,32.22963,26.585035,21.852627,17.96866,14.750186,12.309156,10.576559,9.368043,8.415182,7.786757,7.45273,7.264049,6.992076,6.698725,6.434348,6.150064,5.755175,5.369372,5.073699,4.814284,4.449689,3.977114,3.435147,2.839006,2.267685,1.927627,1.918493,2.08852,2.216587,2.306422,2.48522,2.705808,2.805438,2.793811,2.84259,2.934352,2.921511,2.813531,2.768501,2.766665,2.659608,2.449095,2.29888,2.249898,2.202682,2.11894,2.083951,2.10695,2.094249,1.987621,1.850913,1.716735,1.573835,1.432404,1.334807,1.296516,1.282299,1.240081,1.188863,1.14988,1.09881,1.00432,0.882827,0.788397,0.728145,0.644115,0.551891,0.527814,0.572579,0.57992,0.510593,0.433532,0.403846,0.37832,0.34016,0.333276,0.363043,0.38427,0.392442,0.410205,0.411757,0.347498,0.254609,0.216097,0.224145,0.206108,0.169091,0.169937,0.199124,0.189441,0.107773,-0.01024,-0.101493,-0.125499,-0.088471,COPD
-464.873413,65.631142,58.83194,49.463558,39.619797,30.995129,24.437332,19.938286,16.956982,14.832229,13.08226,11.500581,10.086123,8.899879,7.950132,7.159107,6.413034,5.641444,4.865324,4.178147,3.681279,3.422333,3.378135,3.479416,3.647228,3.812783,3.921767,3.939353,3.863122,3.73028,3.602441,3.532468,3.537462,3.600805,3.697702,3.820067,3.976545,4.172551,4.389512,4.584793,4.708232,4.723465,4.617681,4.402988,4.110995,3.787163,3.478257,3.218577,3.018253,2.866605,2.743602,2.632797,2.521313,2.395393,2.237995,2.039424,1.807799,1.571044,1.361414,1.198161,1.078089,0.983606,0.895599,0.80436,0.709904,0.619357,0.541895,0.485605,0.451682,0.431463,0.408086,0.367001,0.306469,0.240508,0.18866,0.161695,0.154325,0.151716,0.1426,0.127168,0.113438,0.106926,0.104528,0.097102,0.078142,0.049081,0.018871,-0.001957,-0.005626,0.009537,0.03844,0.067474,0.077576,0.051198,-0.015166,-0.105035,-0.185797,-0.225751,-0.209478,-0.145216,COPD
-475.037262,72.537766,63.263554,51.00964,39.211418,29.839014,23.588501,19.744251,17.322378,15.365724,13.501538,11.659437,10.069277,8.843989,8.02635,7.392859,6.715353,5.840613,4.891526,4.064466,3.567669,3.42098,3.539954,3.747162,3.939613,4.039024,4.038768,3.910837,3.679845,3.39981,3.190144,3.1263,3.206445,3.325205,3.422425,3.507219,3.645653,3.859369,4.113019,4.315773,4.403618,4.357581,4.20839,3.973948,3.682862,3.372812,3.08839,2.877049,2.749464,2.6581,2.549012,2.412893,2.280205,2.169944,2.065524,1.940665,1.77886,1.592488,1.418649,1.288594,1.193473,1.112893,1.033157,0.949443,0.856181,0.749092,0.632394,0.533345,0.481542,0.470922,0.45803,0.403544,0.294331,0.157582,0.036815,-0.032672,-0.037274,0.005047,0.050172,0.072784,0.075439,0.068155,0.055025,0.043151,0.035856,0.035374,0.040826,0.051558,0.06312,0.077763,0.090661,0.091482,0.071055,0.02407,-0.04469,-0.124088,-0.202478,-0.257168,-0.260316,-0.205481,COPD
